                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                 1.4442,                 0.8283,                 1.7186,                0.67158,                0.60927,                0.65693,                0.45442,                 2.8403,                  2.599,                 2.1796,               0.001189,               0.001189,               0.001189
                     91,                 1.4063,                0.72115,                 1.6963,                0.67535,                0.61138,                0.65679,                0.45435,                 2.8418,                 2.6096,                 2.1804,                0.00109,                0.00109,                0.00109
                     92,                 1.3734,                0.68656,                 1.6917,                0.67502,                0.61068,                0.65661,                0.45442,                 2.8436,                  2.625,                 2.1814,               0.000991,               0.000991,               0.000991
                     93,                 1.3637,                0.68137,                 1.6835,                0.67405,                0.61152,                0.65645,                0.45737,                 2.8459,                 2.6384,                 2.1824,               0.000892,               0.000892,               0.000892
                     94,                 1.3514,                0.66136,                 1.6806,                0.67354,                0.61111,                0.65611,                0.45751,                 2.8483,                 2.6527,                 2.1849,               0.000793,               0.000793,               0.000793
                     95,                 1.3342,                0.65154,                 1.6784,                0.66986,                 0.6092,                0.65502,                0.45672,                 2.8496,                 2.6727,                 2.1857,               0.000694,               0.000694,               0.000694
                     96,                 1.3138,                0.63618,                 1.6745,                0.66491,                0.60777,                0.65435,                0.45656,                 2.8525,                 2.6898,                 2.1869,               0.000595,               0.000595,               0.000595
                     97,                 1.2987,                0.62359,                 1.6646,                0.65379,                0.60814,                0.65269,                0.45478,                 2.8563,                 2.7105,                 2.1885,               0.000496,               0.000496,               0.000496
                     98,                 1.2837,                0.61351,                  1.664,                0.66557,                0.60579,                0.65201,                0.45483,                 2.8585,                 2.7307,                 2.1898,               0.000397,               0.000397,               0.000397
                     99,                 1.2725,                0.60627,                 1.6593,                0.66962,                0.60419,                0.65237,                0.45556,                  2.859,                 2.7522,                 2.1908,               0.000298,               0.000298,               0.000298
                    100,                 1.2661,                0.59759,                 1.6597,                 0.6729,                0.60346,                0.65064,                0.45431,                 2.8624,                 2.7734,                 2.1932,               0.000199,               0.000199,               0.000199
